itemIdx:::title:::category:::author:::description:::rank
1:::On The Edge: A short menage story in the On The Edge vampire series - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Kallysten Page:::[]:::1,567,365 Paid in Kindle Store (
2394:::I Don&#39;t Want to Lose You (Back Down Memory Lane Series) - Kindle edition:::['Literature & Fiction']:::Loreen James-Fisher:::[]:::1,014,249 Paid in Kindle Store (
2395:::The Army Doctor&#39;s Baby (Army Doctor&#39;s Baby Series Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Helen Scott Taylor Page:::[]:::475,561 Paid in Kindle Store (
2396:::Benjamin Dragon - Awakening (The Chronicles of Benjamin Dragon Book 1) - Kindle edition:::["Children's eBooks"]:::Visit Amazon's C. G. Cooper Page:::[]:::35,546 Paid in Kindle Store (
2397:::Private Message - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Danielle Torella Page:::[]:::652,988 Paid in Kindle Store (
2398:::If Memory Serves (Dr. Tara Ross series) (Volume1) - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Tanya Goodwin Page:::[]:::18,594 Free in Kindle Store (
2399:::Rose (Suitors of Seattle Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Kirsten Osbourne Page:::[]:::4,558 Free in Kindle Store (
2400:::Mr. Wrong - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Anna Black Page:::[]:::799,297 Paid in Kindle Store (
2401:::The Cowboy Wins a Bride (Cowboys of Chance Creek, Book 2) - Kindle edition:::['Romance']:::Visit Amazon's Cora Seton Page:::[]:::73,920 Paid in Kindle Store (
2402:::Ring of Fire: Sizzling Romantic Suspense (All Fired Up Series Book 4) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Taylor Lee Page:::[]:::744,971 Paid in Kindle Store (
2403::: This Corner of the Universe (TCOTU, Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Britt Ringel Page:::[]:::358,008 Paid in Kindle Store (
2404::: After - Part One (The Phoenix Curse Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's D.R. Johnson Page:::[]:::11,544 Free in Kindle Store (
2405:::A Fresh Start - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Trisha Grace Page:::[]:::137,342 Paid in Kindle Store (
2406:::Runaway: A riveting suspenseful romance (Finding Love ~ The Outsider Series Book 5) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Lorhainne Eckhart Page:::[]:::341,722 Paid in Kindle Store (
2407:::When First They Met (A Cedar Cove Short Story) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Debbie Macomber Page:::[]:::[]
2408::: Sexy Berkeley (Sexy Series Book 1) eBook:::['Literature & Fiction']:::Visit Amazon's Dani Lovell Page:::[]:::257,295 Paid in Kindle Store (
2409:::The Billionaire&#39;s Desires Vol. 1 (The Billionaire&#39;s Desires) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Emma M. Green Page:::[]:::24,810 Free in Kindle Store (
2410:::Husband Wanted:Will Train (Destiny Bay-Baby Dreams Book 1) - Kindle edition:::['Romance']:::Amy Summers:::[]:::508,211 Paid in Kindle Store (
2411:::Baby Dreams Box Set Books 1 - 3 (Destiny Bay Romances-Baby Dreams Collection) - Kindle edition:::['Romance']:::Amy Summers:::[]:::254,679 Paid in Kindle Store (
2412::: I Am Number Four:::['Teen & Young Adult']:::Visit Amazon's Pittacus Lore Page:::[]:::880,757 Paid in Kindle Store (
2413:::Cake - Kindle edition:::['Romance']:::Visit Amazon's Lauren Dane Page:::[]:::254,617 Paid in Kindle Store (
2414:::Society&#39;s Collapse: The Bug Out. (Book 1) (Society&#39;s Collapse 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jeremy Lock Page:::[]:::707,633 Paid in Kindle Store (
2415::: Rock Notes (The Heartbeat Series Book 1) eBook:::['Arts & Photography']:::Visit Amazon's Renee Lee Fisher Page:::[]:::26,545 Free in Kindle Store (
2416:::While Snowbound (Unlocked Hearts Book 3) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Anna J. McIntyre Page:::[]:::253,062 Paid in Kindle Store (
2417::: Steel Beneath the Skin (Aneka Jansen Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Niall Teasdale Page:::[]:::354,427 Paid in Kindle Store (
2418:::The BBQ &amp; Outdoor Grilling Cookbook: 110 Recipes for Everything from Appetizers to Desserts - Kindle edition:::['Cookbooks, Food & Wine']:::Visit Amazon's Scott Cooper Page:::[]:::898,282 Paid in Kindle Store (
2419:::His Prairie Duchess (Prairie Brides Book Three) - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Kit Morgan Page:::[]:::132,466 Paid in Kindle Store (
2420:::A Hero&#39;s Pride: BBW Contemporary Romance (Wounded Soldiers Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Milly Taiden Page:::[]:::214,124 Paid in Kindle Store (
2421:::On the Way to a Wedding (Something Old, Something New Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Suzanne Stengl Page:::[]:::275,037 Paid in Kindle Store (
2422::: Admiral&#39;s Trial (A Spineward Sectors Novel Book 4) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Luke Sky Wachter Page:::[]:::354,616 Paid in Kindle Store (
2423:::Trap-A-Rella - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Tony Steele Page:::[]:::562,950 Paid in Kindle Store (
2424:::Compromised for Christmas (Tenacious Trents Series #1) (Tenacous Trents) - Kindle edition:::['Romance']:::Visit Amazon's Jane Charles Page:::[]:::294,555 Paid in Kindle Store (
2425::: Fighting Destiny (The Fae Chronicles Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Amelia Hutchins Page:::[]:::602 Free in Kindle Store (
2426:::Thirty Days: The Hunt for Angelino Marquit (Days Trilogy Book 2) - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Lora Lindy Page:::[]:::235,344 Paid in Kindle Store (
2427:::A Dream Fulfilled - Settlers of South Park - Book 1 - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's r. William Rogers Page:::[]:::583,864 Paid in Kindle Store (
2428:::Avoiding Mr. Right (Walk On The Wild Side - Best Friends Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's C.J. Ellisson Page:::[]:::732,446 Paid in Kindle Store (
2429:::Concealed Power (The Healers of Meligna Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's K. J. Colt Page:::[]:::698,602 Paid in Kindle Store (
2430:::Fog of War: A Justin Hall Spy Thriller: Action, Mystery, International Espionage and Suspense - Book 3 - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Ethan Jones Page:::[]:::515,035 Paid in Kindle Store (
2431::: Darker Days (The Darker Agency Book 1) eBook:::['Teen & Young Adult']:::Visit Amazon's Jus Accardo Page:::[]:::252,110 Paid in Kindle Store (
2432:::Spitfire (Puffin Cove Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Carla Doolin Page:::[]:::25,573 Free in Kindle Store (
2433:::A Home in the West (Free Short Story) (The Amish of Apple Grove) - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Lori Copeland Page:::[]:::3,930 Free in Kindle Store (
2434:::Henry Wood Perception (Henry Wood Detective series Book 3) - Kindle edition:::['Mystery, Thriller & Suspense']:::Brian Meeks:::[]:::579,946 Paid in Kindle Store (
2435::: Behind Closed Doors - Alaska (Faith Book 1) eBook:::['Literature & Fiction']:::Visit Amazon's Elizabeth Nelson Page:::[]:::11,263 Free in Kindle Store (
2436:::Of Human Bondage (Annotated) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's W. Somerset Maugham Page:::[]:::1,450,079 Paid in Kindle Store (
2437:::Invasion Earth (Delroi Connection Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Loribelle Hunt Page:::[]:::17,036 Free in Kindle Store (
2438:::Children Books:Truthy Ruthy: Children&#39;s book about how to deal with telling the truth (Picture Book for preschool ages 4-8)(values book)(Bedtime Stories ... Readers From Truthy Ruthy Series 1) - Kindle edition:::["Children's eBooks"]:::Visit Amazon's Sari Barel Page:::[]:::163,670 Paid in Kindle Store (
2439:::Khan: Lasting Impressions (Sir&#39;s POV) (Brie) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Red Phoenix Page:::[]:::7,121 Free in Kindle Store (
2440:::Runaway Groom (The Logan Series Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Sally Clements Page:::[]:::565,801 Paid in Kindle Store (
2441:::Finding Home - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jackie Weger Page:::[]:::372,821 Paid in Kindle Store (
2442:::Into Deep Waters - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Kaje Harper Page:::[]:::12,426 Free in Kindle Store (
2443:::The Innocence of Father Brown - Kindle edition:::['Literature & Fiction']:::Visit Amazon's G. K. Chesterton Page:::[]:::173,350 Paid in Kindle Store (
2444:::Quinn (The Beck Brothers Series #3) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Andria Large Page:::[]:::556,940 Paid in Kindle Store (
2445:::Blinding Trust: Mitchell Family Series Book 7 - Kindle edition:::['Romance']:::Visit Amazon's Jennifer Foor Page:::[]:::625,499 Paid in Kindle Store (
2446::: Origin of the Sphinx (Curse of the Sphinx) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Raye Wagner Page:::[]:::302,370 Paid in Kindle Store (
2447:::Exile (The Oneness Cycle Book 1) - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Rachel Starr Thomson Page:::[]:::5,504 Free in Kindle Store (
2448:::Luck Be a Lady (Tahoe Tessie Mysteries Book 1) - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Gemma Halliday Page:::[]:::458,466 Paid in Kindle Store (
2449:::My First - Jason &amp; Katie (Crossroads, Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Melanie Shawn Page:::[]:::2,216 Free in Kindle Store (
2450:::The Kategan Alphas Vol. 1 (Mating Cycle, Dark Awakening, and Wicked Surrender, Books 1-3): The Kategan Alphas series (The Kategan Alphas Boxset) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's T. A. Grey Page:::[]:::434,012 Paid in Kindle Store (
2451:::The Bite on the Line (Bytarend Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Simon Cantan Page:::[]:::21,699 Free in Kindle Store (
2452:::Dangerous Desire (Romantic Thriller) My Stranger - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Lucia Jordan Page:::[]:::14,228 Free in Kindle Store (
2453:::The Redhead Plays Her Hand - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Alice Clayton Page:::[]:::296,097 Paid in Kindle Store (
2454::: Sky Raiders (Five Kingdoms Book 1) eBook:::["Children's eBooks"]:::Visit Amazon's Brandon Mull Page:::[]:::27,753 Paid in Kindle Store (
2455::: Enemy of Man (The Chronicles of Kin Roland Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Scott Moon Page:::[]:::117,727 Paid in Kindle Store (
2456:::Rush of Innocence (Rush Series #1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's LR Potter Page:::[]:::20,560 Free in Kindle Store (
2457:::The Time Travel MEGAPACK : 26 Modern and Classic Science Fiction Stories - Kindle edition:::['Literature & Fiction']:::Edward M. Lerner:::[]:::74,228 Paid in Kindle Store (
2458::: Savage Harvest:::['History']:::Visit Amazon's Carl Hoffman Page:::[]:::21,045 Paid in Kindle Store (
2459:::IN COLD BLOOD: Eighteenth in a Series of Jess Williams Westerns (A Jess Williams Western Book 18) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Robert J. Thomas Page:::[]:::202,816 Paid in Kindle Store (
2460::: Time Trap:::['Mystery, Thriller & Suspense']:::Visit Amazon's Jill Cooper Page:::[]:::142,827 Paid in Kindle Store (
2461::: Slow Cooker Recipes:::['Health, Fitness & Dieting']:::Visit Amazon's Stacey Turner Page:::[]:::789,643 Paid in Kindle Store (
2462::: Guardians:::['Teen & Young Adult']:::Visit Amazon's Lola StVil Page:::[]:::167,292 Paid in Kindle Store (
2463:::Sweetened With a Kiss (Self Made Men...Southern Style Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Lexxi Callahan Page:::[]:::210,727 Paid in Kindle Store (
2464::: Homeostasis Lost eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Kyan Yauchler Page:::[]:::635,271 Paid in Kindle Store (
2465:::Sherlock Holmes: The Ultimate Collection (Illustrated) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Arthur Conan Doyle Page:::[]:::57,435 Paid in Kindle Store (
2466:::Wyoming Heather - Kindle edition:::['Romance']:::Visit Amazon's DeAnn Smallwood Page:::[]:::191,300 Paid in Kindle Store (
2467:::Brides of Beckham: The First Four Books - Kindle edition:::['Romance']:::Visit Amazon's Kirsten Osbourne Page:::[]:::46,522 Paid in Kindle Store (
2468:::Dirty Cop - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Kyle Adams Page:::[]:::14,150 Free in Kindle Store (
2469:::Hot Property (The Kerry Series Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Susanne O'Leary Page:::[]:::669,125 Paid in Kindle Store (
2470:::Take a Breath: Take 1 - Kindle edition:::['Romance']:::Visit Amazon's Jaimie Roberts Page:::[]:::472,260 Paid in Kindle Store (
2471:::LOST BOY (The Lonely Book 2) - Kindle edition:::['Romance']:::Visit Amazon's Tara Brown Page:::[]:::280,698 Paid in Kindle Store (
2472:::Lust (Seven Deadly Sins Book 1) - Kindle edition:::['Romance']:::Laura Cooper:::[]:::14,729 Free in Kindle Store (
2473:::Tuesday Nights (The Sons of the Aristocracy Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Linda Rae Sande Page:::[]:::4,377 Free in Kindle Store (
2474:::A Blizzard Wedding - Kindle edition:::['Religion & Spirituality']:::Bonnie McCune:::[]:::4,913 Free in Kindle Store (
2475::: How to Work for Yourself:::['Business & Money']:::Visit Amazon's Bryan Cohen Page:::[]:::4,224 Free in Kindle Store (
2476:::Samson&#39;s Deal: A Bay Area Mystery (The Jake Samson &amp; Rosie Vicente Detective Series Book 1) - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Shelley Singer Page:::[]:::579,535 Paid in Kindle Store (
2477:::Teflon Mafia - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Alicia Howard Page:::[]:::707,309 Paid in Kindle Store (
2478::: ARISEN, Book Four - Maximum Violence eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Glynn James Page:::[]:::45,040 Paid in Kindle Store (
2479:::Consensual (Club Imperial Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Katherine Rhodes Page:::[]:::8,525 Free in Kindle Store (
2480:::Choices of Fate (Fate Series Book 1) - Kindle edition:::['Romance']:::Visit Amazon's S. Simone Chavous Page:::[]:::22,384 Free in Kindle Store (
2481:::The Devil&#39;s Game: A Fast-Paced Christian Fiction Suspense Thriller - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Daniel Patterson Page:::[]:::257,583 Paid in Kindle Store (
2482:::OPERATION: DATE ESCAPE - Kindle edition:::['Romance']:::Visit Amazon's Lindsey Brookes Page:::[]:::530,025 Paid in Kindle Store (
2483:::Tie Me (One Night with Sole Regret series Book 5) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Olivia Cunning Page:::[]:::204,474 Paid in Kindle Store (
2484:::A Melody for James (Romantic Suspense) (Song of Suspense Series Book 1) - Kindle edition:::['Religion & Spirituality']:::Visit Amazon's Hallee Bridgeman Page:::[]:::3,634 Free in Kindle Store (
2485:::Princess Diadora: Just an Ordinary Ballerina - Kindle edition:::["Children's eBooks"]:::Visit Amazon's Eddie Bee Page:::[]:::484,846 Paid in Kindle Store (
2486::: Eden Rising (Eden Rising Post-Apocalyptic Series Book 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Andrew Cunningham Page:::[]:::366,442 Paid in Kindle Store (
2487:::Let&#39;s Play Ball (Balls To The Walls Erotica Series Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Lolah Lace Page:::[]:::15,046 Free in Kindle Store (
2488::: Bundle of The Sorcerer&#39;s Ring (Books 4,5,6) (The Sorcerer&#39;s Ring Collection Book 2) eBook:::['Teen & Young Adult']:::Visit Amazon's Morgan Rice Page:::[]:::83,708 Paid in Kindle Store (
2489:::The Back-Up Plan - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Debra Webb Page:::[]:::187,296 Paid in Kindle Store (
2490:::Blindside: Mark&#39;s Story (Blind Faith Series Book 3) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's N.R. Walker Page:::[]:::178,255 Paid in Kindle Store (
2491:::Hope Breaks (The Hope Trilogy Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Alice Bello Page:::[]:::1,951 Free in Kindle Store (
2492:::Harmless: An Unconventional Love Story with a Twist - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Ernie Lindsey Page:::[]:::259,082 Paid in Kindle Store (
2493:::Taste the Heat: A Love and Games Novel - Kindle edition:::['Romance']:::Visit Amazon's Rachel Harris Page:::[]:::114,281 Paid in Kindle Store (
2494:::Love the One You&#39;re With: A Sex, Love &amp; Stiletto Novel (Sex, Love, &amp; Stiletto Series Book 2) - Kindle edition:::['Romance']:::Visit Amazon's Lauren Layne Page:::[]:::48,405 Paid in Kindle Store (
2495::: Four:::['Teen & Young Adult']:::Visit Amazon's Veronica Roth Page:::[]:::112,725 Paid in Kindle Store (
2496::: Four:::['Teen & Young Adult']:::Visit Amazon's Veronica Roth Page:::[]:::166,006 Paid in Kindle Store (
2497::: Four:::['Teen & Young Adult']:::Visit Amazon's Veronica Roth Page:::[]:::150,657 Paid in Kindle Store (
2498:::Staged to Death (A Caprice De Luca Mystery Book 1) - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Karen Rose Smith Page:::[]:::81,724 Paid in Kindle Store (
2499::: Romance:::['Literature & Fiction']:::Visit Amazon's A.V. SCOTT Page:::[]:::1,156,189 Paid in Kindle Store (
2500:::Back to You (A Coming Home Novel Book 3) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jessica Scott Page:::[]:::571,896 Paid in Kindle Store (
2501:::I&#39;ll Be Home for Christmas (A Coming Home Novel Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jessica Scott Page:::[]:::627,011 Paid in Kindle Store (
2502:::Making it Personal - Kindle edition:::['Literature & Fiction']:::Visit Amazon's K.C. Wells Page:::[]:::541,401 Paid in Kindle Store (
2503:::Seawolf Mask of Command - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Cliff Happy Page:::[]:::666,463 Paid in Kindle Store (
2504:::Lyon&#39;s Angel (The Lyon Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jordan Silver Page:::[]:::84,796 Paid in Kindle Store (
2505:::Loving From Afar (The Women of Independence Book 1) - Kindle edition:::['Romance']:::Visit Amazon's Mona Ingram Page:::[]:::182,645 Paid in Kindle Store (
2506:::Kade (Resisting love Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Dawn Martens Page:::[]:::161,032 Paid in Kindle Store (
2507:::That First Kiss (Night Calls Book 2) - Kindle edition:::['Romance']:::Visit Amazon's J.C. Valentine Page:::[]:::612,915 Paid in Kindle Store (
2508:::An Unexpected Annulment (The Colorado Brides Series Book 3) - Kindle edition:::['Romance']:::Visit Amazon's Carr&eacute; White Page:::[]:::174,905 Paid in Kindle Store (
2509::: Blood Loss (Jeremy&#39;s Run Book 2) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's G.F. Gustav Page:::[]:::650,720 Paid in Kindle Store (
2510:::Edwina - Kindle edition:::['Mystery, Thriller & Suspense']:::Visit Amazon's Willow Rose Page:::[]:::229,125 Paid in Kindle Store (
2511:::Harder We Fade - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Kate Dawes Page:::[]:::186,055 Paid in Kindle Store (
2512:::Standup Guy: A Stone Barrington Novel - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Stuart Woods Page:::[]:::47,014 Paid in Kindle Store (
2513:::Devotion (Club Destiny Book 5) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Nicole Edwards Page:::[]:::260,683 Paid in Kindle Store (
2514:::The Louisiana Liaisons Series Box Set - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Lynda Chance Page:::[]:::186,383 Paid in Kindle Store (
2515:::His Perfect Bride - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jenn Langston Page:::[]:::393,998 Paid in Kindle Store (
2516:::Alien, Mine - Kindle edition:::['Romance']:::Visit Amazon's Sandra Harris Page:::[]:::377,616 Paid in Kindle Store (
2517:::Pure Passion - Kindle edition:::['Literature & Fiction']:::Visit Amazon's M. T. Stone Page:::[]:::185,989 Paid in Kindle Store (
2518:::Unfaithful 2 - Kindle edition:::['Literature & Fiction']:::Ms Y Johnson:::[]:::729,575 Paid in Kindle Store (
2519:::Disappearance: Women&#39;s fiction &amp; Adventure (A Mystery and Espionage Thriller Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Niv Kaplan Page:::[]:::822,069 Paid in Kindle Store (
2520:::In a Stranger&#39;s Arms - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Deborah Hale Page:::[]:::184,733 Paid in Kindle Store (
2521::: The Barker Triplets Boxed Set. eBook:::['Literature & Fiction']:::Visit Amazon's Juliana Stone Page:::[]:::260,168 Paid in Kindle Store (
2522:::Fading (The Fading Series): An epic stand-alone romance - Kindle edition:::['Literature & Fiction']:::Visit Amazon's E.K. Blair Page:::[]:::198,244 Paid in Kindle Store (
2523:::Coco Pinchard&#39;s Big Fat Tipsy Wedding (Coco Pinchard Series Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Robert Bryndza Page:::[]:::298,630 Paid in Kindle Store (
2524::: Lost (Hidden Series Book Two) eBook:::['Teen & Young Adult']:::Visit Amazon's M. Lathan Page:::[]:::235,912 Paid in Kindle Store (
2525::: Faery Worlds:::['Teen & Young Adult']:::Visit Amazon's Elle Casey Page:::[]:::11,208 Free in Kindle Store (
2526:::MVP (The Blake Boys Book 2) - Kindle edition:::['Romance']:::Visit Amazon's Rhonda Laurel Page:::[]:::724,926 Paid in Kindle Store (
2527::: The Outcast (The Empire&#39;s Corps Book 5) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Christopher Nuttall Page:::[]:::242,457 Paid in Kindle Store (
2528:::Dulces Mentiras Amargas Verdades (Spanish Edition) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Lily Perozo Page:::[]:::1,103,123 Paid in Kindle Store (
2529::: The Other Places - A Paranormal Mystery (The Black Room Book 3) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Luke Smitherd Page:::[]:::815,956 Paid in Kindle Store (
2530:::Cabin Fever (Unnatural Lover #1) - Kindle edition:::['Romance']:::Visit Amazon's Mac Flynn Page:::[]:::4,539 Free in Kindle Store (
2531:::Where I Wanna Be (The D&#39;Amato Brothers Book 3) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Vera Roberts Page:::[]:::686,360 Paid in Kindle Store (
2532:::Falling Into Us (The Falling Series Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jasinda Wilder Page:::[]:::219,169 Paid in Kindle Store (
2533:::Handbag Mafia 2 - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Chanel Jones Page:::[]:::1,138,187 Paid in Kindle Store (
2534:::Stripped - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Jasinda Wilder Page:::[]:::263,119 Paid in Kindle Store (
2535::: Crash (Book One):::['Literature & Fiction']:::Visit Amazon's Michael Robertson Page:::[]:::3,553 Free in Kindle Store (
2536:::Athena&#39;s Ordeal: Haberdashers Book Two (The Haberdashers Series 2) - Kindle edition:::['Romance']:::Visit Amazon's Sue London Page:::[]:::74,936 Paid in Kindle Store (
2537::: Haven (Apocalypse Chronicles Part 1) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Laury Falter Page:::[]:::212,528 Paid in Kindle Store (
2538:::Black Heart (Cursed Hearts Book 1) - Kindle edition:::['Romance']:::Visit Amazon's R.L. Mathewson Page:::[]:::160,801 Paid in Kindle Store (
2539::: Temptation in Texas:::['Literature & Fiction']:::Visit Amazon's Lynda Chance Page:::[]:::8,116 Free in Kindle Store (
2540::: Legacy of the Living (Blood, Brains and Bullets Book 2) eBook:::['Science Fiction & Fantasy']:::Visit Amazon's Sean Liebling Page:::[]:::609,955 Paid in Kindle Store (
2541::: What Lies Inside:::['Mystery, Thriller & Suspense']:::Visit Amazon's J.L. Myers Page:::[]:::216,014 Paid in Kindle Store (
2542:::I Love My Dog - Fun Children&#39;s Picture Book with Cartoon Images and Amazing Photos of Dogs (Animal Books for Children 2) - Kindle edition:::["Children's eBooks"]:::Visit Amazon's David Chuka Page:::[]:::811,349 Paid in Kindle Store (
2543:::Mother&#39;s Black Book (Church Gurlz 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's H.H. Fowler Page:::[]:::11,798 Free in Kindle Store (
2544:::In the Presence of my Enemy (Church Gurlz Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's H.H. Fowler Page:::[]:::238,660 Paid in Kindle Store (
2545:::Lions, Tigers, and Sexy Bears Oh My! (Entangled Covet) - Kindle edition:::['Romance']:::Candace Havens:::[]:::1,035,905 Paid in Kindle Store (
2546:::Midnight&#39;s Surrender: A Dark Warriors Holiday Novella - Kindle edition:::['Romance']:::Visit Amazon's Donna Grant Page:::[]:::514,245 Paid in Kindle Store (
2547:::One Hot Scot: A Scandalous Highlanders Holiday Story - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Suzanne Enoch Page:::[]:::310,010 Paid in Kindle Store (
2548:::Wild Cherry - Kindle edition:::['Literature & Fiction']:::Visit Amazon's K'wan Page:::[]:::628,339 Paid in Kindle Store (
2549:::Choices - Kindle edition:::['Literature & Fiction']:::Sydney Lane:::[]:::736,560 Paid in Kindle Store (
2550:::Devil in My Arms (The Saint&#39;s Devils Book 3) - Kindle edition:::['Romance']:::Visit Amazon's Samantha Kane Page:::[]:::598,284 Paid in Kindle Store (
2551:::The Suitor (Short Story) (Survivor&#39;s Club Book 2) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Mary Balogh Page:::[]:::118,066 Paid in Kindle Store (
2552:::Lost and Found in Cedar Cove (Short Story) (Kindle Single) (Rose Harbor) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Debbie Macomber Page:::[]:::115,717 Paid in Kindle Store (
2553:::EDGE OF SHADOWS: The Exciting Action-Adventure Finale to the Shadow Ops Romantic Thriller Trilogy - Kindle edition:::['Romance']:::Visit Amazon's CJ Lyons Page:::[]:::148,874 Paid in Kindle Store (
2554:::Broken Soldier: A Military Romance Short (Wounded Love Book 1) - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Clara Frost Page:::[]:::1,057,883 Paid in Kindle Store (
2555:::KILLINGS AT LETANA CREEK - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Bill Williams Page:::[]:::568,706 Paid in Kindle Store (
2556:::Choice of Weapon - An Action Adventure Thriller: A Garrett Storm Thriller (Garrett &amp; Petrus Action Packed Thrillers Book 1) - Kindle edition:::['Literature & Fiction']:::C Marten-Zerf:::[]:::531,865 Paid in Kindle Store (
2557:::CARRIE&#39;S MAIL ORDER HUSBAND - Kindle edition:::['Literature & Fiction']:::Visit Amazon's Cia Leah Page:::[]:::560,123 Paid in Kindle Store (
